0.0216146834,0.0372941616,0.0298178784,0.0058566166
0.0223605667,0.2319760736,0.0299350108,-0.2772712843
0.0270000881,0.0364401291,0.0243895851,0.0247008056
0.0277288907,0.2312039756,0.0248836012,-0.2601882496
0.0323529702,0.035735802,0.0196798362,0.0402382649
0.0330676863,0.2305700989,0.0204846015,-0.24617109
0.0376790882,0.0351616606,0.0155611797,0.0529021234
0.0383823215,0.2300570673,0.0166192222,-0.2348307897
0.0429834628,0.0347016578,0.0119226064,0.0630476842
0.043677496,0.2296506562,0.0131835601,-0.2258498667
0.0482705091,0.0343427951,0.0086665627,0.0709623205
0.048957365,0.2293394323,0.0100858091,-0.2189737133
0.0535441536,0.4243157687,0.0057063349,-0.5084581651
0.062030469,0.2291138864,-0.0044628284,-0.2139824555
0.0666127467,0.0340560227,-0.0087424775,0.0772893591
0.0672938672,0.2293022046,-0.0071966904,-0.2181389773
0.0718799113,0.0342838659,-0.0115594699,0.0722651468
0.0725655886,-0.1606704733,-0.010114167,0.3612787097
0.0693521791,0.0345937706,-0.0028885928,0.0654238105
0.0700440545,0.229757017,-0.0015801166,-0.2281690829
0.0746391949,0.0346576823,-0.0061434982,0.0640149998
0.0753323485,0.2298671744,-0.0048631982,-0.2305998898
0.079929692,0.0348150527,-0.009475196,0.0605450583
0.0806259931,-0.1601697715,-0.0082642949,0.3502234996
0.0774225976,0.0350687318,-0.0012598249,0.0549460704
0.0781239723,0.2302087244,-0.0001609035,-0.2381340746
0.0827281468,0.0350890722,-0.004923585,0.0544980943
0.0834299282,0.2302812732,-0.0038336231,-0.2397341865
0.0880355537,0.035214296,-0.0086283068,0.0517370467
0.0887398396,-0.1597828791,-0.0075935659,0.341685231
0.085544182,0.0354462822,-0.0007598612,0.0466174451
0.0862531077,0.2305791211,0.0001724877,-0.2463051279
0.0908646901,0.0354547067,-0.0047536149,0.0464322006
0.0915737842,0.230644498,-0.0038249709,-0.2477467358
0.0961866742,0.0355773817,-0.0087799056,0.0437272595
0.0968982218,-0.1594175758,-0.0079053604,0.3336271632
0.0937098703,0.0358159939,-0.0012328171,0.0384618075
0.0944261902,0.230955602,-0.000463581,-0.2546098304
0.0990453022,0.035840273,-0.0055557776,0.0379268389
0.0997621077,-0.1592015692,-0.0047972408,0.3288516968
0.0965780763,0.0359883456,0.0017797931,0.0346598102
0.0972978432,0.2310847289,0.0024729893,-0.2574610424
0.1019195378,0.0359275588,-0.0026762315,0.0360008758
0.102638089,0.2310877853,-0.001956214,-0.2575252267
0.1072598447,0.035993817,-0.0071067186,0.0345400392
0.107979721,-0.1590255045,-0.0064159178,0.3249722766
0.1047992109,0.0361872089,8.35277646462481E-05,0.0302729665
0.1055229551,0.2313079621,0.0006889871,-0.2623836052
0.1101491143,0.0361761829,-0.004558685,0.0305165564
0.110872638,0.2313632105,-0.0039483539,-0.2636011915
0.1154999022,0.0362978387,-0.0092203777,0.0278337724
0.116225859,-0.1586906804,-0.0086637023,0.3175933657
0.1130520454,0.03655359,-0.002311835,0.0221908547
0.1137831172,0.2317086187,-0.0018680179,-0.271220585
0.1184172895,0.0366133733,-0.0072924296,0.0208725756
0.119149557,-0.1584032418,-0.006874978,0.3112457648
0.1159814922,0.0368159787,-0.0006500627,0.0164026268
0.1167178118,0.2319472466,-0.0003220102,-0.2764853316
0.1213567567,0.0368298909,-0.0058517168,0.0160960157
0.1220933545,-0.1582076528,-0.0055297965,0.3069269275
0.1189292014,0.0369926572,0.000608742,0.0125051873
0.1196690546,0.2321058729,0.0008588458,-0.279985612
0.124311172,0.0369716808,-0.0047408665,0.0129680688
0.1250506057,-0.1580819604,-0.0044815051,0.3041514332
0.1218889665,0.03710357,0.0016015236,0.0100585196
0.1226310379,0.2322025166,0.001802694,-0.2821186773
0.1272750882,0.0370548985,-0.0038396796,0.0111322659
0.1280161862,-0.1580117767,-0.0036170343,0.3026012587
0.1248559506,0.0371615377,0.0024349909,0.0087797965
0.1255991814,0.2322484833,0.0026105868,-0.2831338677
0.130244151,0.0370893941,-0.0030520905,0.0103712802
0.1309859389,-0.1579886533,-0.0028446649,0.3020896751
0.1278261659,0.0371737255,0.0031971286,0.008510961
0.1285696404,0.2322496799,0.0033673478,-0.2831615208
0.133214634,0.0370798617,-0.0022958826,0.0105815451
0.1339562312,0.2322346636,-0.0020842517,-0.2828248752
0.1386009245,0.0371425028,-0.0077407492,0.0091999608
0.1393437745,-0.1578675848,-0.00755675,0.2994305711
0.1361864228,0.0373612604,-0.0015681386,0.0043740012
0.136933648,0.2325056659,-0.0014806586,-0.2888032796
0.1415837614,0.0374048602,-0.0072567241,0.0034122946
0.1423318586,-0.1576122713,-0.0071884783,0.2937968314
0.1391796131,0.0376114262,-0.0013125416,-0.0011445432
0.1399318417,-0.1574916767,-0.0013354325,0.2911239719
0.1367820081,0.0376492907,0.0044870469,-0.0019798352
0.1375349939,0.2327066046,0.0044474502,-0.2932436733
0.142189126,0.0375215269,-0.0014174232,0.0008385938
